timestamp_UTC,data_PH1_SOIL,data_TEMP_SOIL
2025-04-30 22:03:06.558000+00:00,7.46,20.4
2025-04-30 22:23:06.489000+00:00,7.46,20.4
2025-04-30 22:43:06.047000+00:00,7.46,20.4
2025-04-30 23:03:06.006000+00:00,7.46,20.4
2025-04-30 23:23:06.432000+00:00,7.46,20.3
2025-04-30 23:43:06.400000+00:00,7.47,20.3
2025-05-01 00:03:05.888000+00:00,7.47,20.3
2025-05-01 00:23:06.328000+00:00,7.47,20.3
2025-05-01 00:43:06.120000+00:00,7.47,20.2
2025-05-01 01:03:06.260000+00:00,7.47,20.2
2025-05-01 01:23:06.238000+00:00,7.47,20.2
2025-05-01 01:43:05.741000+00:00,7.47,20.2
2025-05-01 02:03:06.135000+00:00,7.47,20.2
2025-05-01 02:23:06.139000+00:00,7.47,20.1
2025-05-01 02:43:06.076000+00:00,7.47,20.1
2025-05-01 03:03:05.587000+00:00,7.47,20.1
2025-05-01 03:23:06.001000+00:00,7.47,20.0
2025-05-01 03:43:05.991000+00:00,7.47,20.0
2025-05-01 04:03:05.964000+00:00,7.47,20.0
2025-05-01 04:23:05.486000+00:00,7.47,19.9
2025-05-01 04:43:05.842000+00:00,7.47,19.9
2025-05-01 05:03:05.357000+00:00,7.48,19.9
2025-05-01 05:23:05.357000+00:00,7.48,19.8
2025-05-01 05:43:05.351000+00:00,7.48,19.8
2025-05-01 06:03:05.731000+00:00,7.48,19.7
2025-05-01 06:23:05.509000+00:00,7.48,19.7
2025-05-01 06:43:05.703000+00:00,7.48,19.7
2025-05-01 07:03:05.623000+00:00,7.48,19.7
2025-05-01 07:23:05.588000+00:00,7.48,19.7
2025-05-01 07:43:05.581000+00:00,7.48,19.7
2025-05-01 08:03:05.084000+00:00,7.48,19.7
2025-05-01 08:23:05.478000+00:00,7.48,19.7
2025-05-01 08:43:05.460000+00:00,7.48,19.7
2025-05-01 09:03:05.418000+00:00,7.48,19.7
2025-05-01 09:23:04.985000+00:00,7.48,19.8
2025-05-01 09:43:05.221000+00:00,7.48,19.8
2025-05-01 10:03:05.326000+00:00,7.48,19.8
2025-05-01 10:23:05.328000+00:00,7.48,19.8
2025-05-01 10:43:05.296000+00:00,7.48,19.8
2025-05-01 11:03:04.799000+00:00,7.48,19.9
2025-05-01 11:23:05.073000+00:00,7.47,19.9
2025-05-01 11:43:05.152000+00:00,7.47,20.0
2025-05-01 12:03:04.699000+00:00,7.47,20.0
2025-05-01 12:23:05.090000+00:00,7.47,20.0
2025-05-01 12:43:05.068000+00:00,7.47,20.1
2025-05-01 13:03:05.023000+00:00,7.47,20.1
2025-05-01 13:23:05.009000+00:00,7.47,20.1
2025-05-01 13:43:04.989000+00:00,7.47,20.2
2025-05-01 14:03:04.914000+00:00,7.47,20.2
2025-05-01 14:23:04.886000+00:00,7.47,20.2
2025-05-01 14:43:04.410000+00:00,7.47,20.2
2025-05-01 15:03:04.827000+00:00,7.47,20.2
2025-05-01 15:23:04.657000+00:00,7.47,20.2
2025-05-01 15:43:04.747000+00:00,7.47,20.3
2025-05-01 16:03:04.297000+00:00,7.47,20.3
2025-05-01 16:23:04.256000+00:00,7.47,20.3
2025-05-01 16:43:04.666000+00:00,7.47,20.2
2025-05-01 17:03:04.641000+00:00,7.47,20.2
2025-05-01 17:23:04.179000+00:00,7.47,20.2
2025-05-01 17:43:04.567000+00:00,7.47,20.2
2025-05-01 18:03:04.546000+00:00,7.47,20.2
2025-05-01 18:23:04.077000+00:00,7.47,20.2
2025-05-01 18:43:04.489000+00:00,7.47,20.2
2025-05-01 19:03:04.408000+00:00,7.47,20.2
2025-05-01 19:23:04.388000+00:00,7.47,20.2
2025-05-01 19:43:04.345000+00:00,7.47,20.1
2025-05-01 20:03:04.314000+00:00,7.47,20.1
2025-05-01 20:23:04.283000+00:00,7.47,20.1
2025-05-01 20:43:03.816000+00:00,7.47,20.1
2025-05-01 21:03:03.783000+00:00,7.47,20.1
2025-05-01 21:23:04.213000+00:00,7.47,20.0
2025-05-01 21:43:04.150000+00:00,7.47,20.0
2025-05-01 22:03:03.954000+00:00,7.47,20.0
2025-05-01 22:23:03.670000+00:00,7.47,19.9
2025-05-01 22:43:04.034000+00:00,7.47,19.9
2025-05-01 23:03:04.028000+00:00,7.48,19.9
2025-05-01 23:23:04.012000+00:00,7.47,19.9
2025-05-01 23:43:03.494000+00:00,7.48,19.8
2025-05-02 00:03:03.928000+00:00,7.48,19.8
2025-05-02 00:23:03.903000+00:00,7.48,19.8
2025-05-02 00:43:03.688000+00:00,7.48,19.8
2025-05-02 01:03:03.812000+00:00,7.48,19.7
2025-05-02 01:23:03.804000+00:00,7.48,19.7
2025-05-02 01:43:03.774000+00:00,7.48,19.7
2025-05-02 02:03:03.259000+00:00,7.48,19.6
2025-05-02 02:23:03.671000+00:00,7.48,19.6
2025-05-02 02:43:03.650000+00:00,7.48,19.6
2025-05-02 03:03:03.610000+00:00,7.48,19.6
2025-05-02 03:23:03.562000+00:00,7.48,19.5
2025-05-02 03:43:03.541000+00:00,7.48,19.5
2025-05-02 04:03:03.543000+00:00,7.48,19.5
2025-05-02 04:23:03.485000+00:00,7.48,19.4
2025-05-02 04:43:03.475000+00:00,7.49,19.4
2025-05-02 05:03:03.424000+00:00,7.49,19.4
2025-05-02 05:23:03.381000+00:00,7.49,19.3
2025-05-02 05:43:02.952000+00:00,7.49,19.3
2025-05-02 06:03:03.304000+00:00,7.49,19.3
2025-05-02 06:23:03.316000+00:00,7.49,19.3
2025-05-02 06:43:02.830000+00:00,7.49,19.3
2025-05-02 07:03:03.230000+00:00,7.49,19.3
2025-05-02 07:23:03.170000+00:00,7.49,19.4
2025-05-02 07:43:03.169000+00:00,7.49,19.4
2025-05-02 08:03:03.091000+00:00,7.48,19.4
2025-05-02 08:23:03.080000+00:00,7.48,19.5
2025-05-02 08:43:03.065000+00:00,7.48,19.5
2025-05-02 09:03:03.026000+00:00,7.48,19.6
2025-05-02 09:23:02.825000+00:00,7.48,19.6
2025-05-02 09:43:02.545000+00:00,7.48,19.6
2025-05-02 10:03:02.908000+00:00,7.48,19.6
2025-05-02 10:23:02.729000+00:00,7.48,19.5
2025-05-02 10:43:02.880000+00:00,7.48,19.5
2025-05-02 11:03:02.833000+00:00,7.48,19.6
2025-05-02 11:23:02.762000+00:00,7.48,19.6
2025-05-02 11:43:02.332000+00:00,7.48,19.6
2025-05-02 12:03:02.689000+00:00,7.48,19.6
2025-05-02 12:23:02.696000+00:00,7.48,19.7
2025-05-02 12:43:02.683000+00:00,7.48,19.7
2025-05-02 13:03:02.604000+00:00,7.48,19.8
2025-05-02 13:23:02.594000+00:00,7.48,19.8
2025-05-02 13:43:02.542000+00:00,7.48,19.8
2025-05-02 14:03:02.523000+00:00,7.47,19.9
2025-05-02 14:23:02.507000+00:00,7.47,19.9
2025-05-02 14:43:02.460000+00:00,7.47,20.0
2025-05-02 15:03:02.423000+00:00,7.47,20.0
2025-05-02 15:23:02.404000+00:00,7.47,20.0
2025-05-02 15:43:02.361000+00:00,7.47,20.0
2025-05-02 16:03:01.865000+00:00,7.47,20.0
2025-05-02 16:23:02.303000+00:00,7.47,20.0
2025-05-02 16:43:02.078000+00:00,7.47,20.0
2025-05-02 17:03:02.243000+00:00,7.47,20.0
2025-05-02 17:23:02.192000+00:00,7.47,20.0
2025-05-02 17:43:02.174000+00:00,7.47,20.0
2025-05-02 18:03:02.112000+00:00,7.47,20.0
2025-05-02 18:23:01.633000+00:00,7.47,19.9
2025-05-02 18:43:02.045000+00:00,7.47,19.9
2025-05-02 19:03:01.997000+00:00,7.47,19.9
2025-05-02 19:23:01.542000+00:00,7.47,19.9
2025-05-02 19:43:01.987000+00:00,7.48,19.9
2025-05-02 20:03:01.942000+00:00,7.48,19.9
2025-05-02 20:23:01.854000+00:00,7.48,19.8
2025-05-02 20:43:01.800000+00:00,7.48,19.8
2025-05-02 21:03:01.773000+00:00,7.48,19.8
2025-05-02 21:23:01.727000+00:00,7.48,19.8
2025-05-02 21:43:01.722000+00:00,7.48,19.8
2025-05-02 22:03:01.311000+00:00,7.48,19.7
2025-05-02 22:23:01.706000+00:00,7.48,19.7
2025-05-02 22:43:01.220000+00:00,7.48,19.7
2025-05-02 23:03:01.626000+00:00,7.48,19.7
2025-05-02 23:23:01.583000+00:00,7.48,19.7
2025-05-02 23:43:01.078000+00:00,7.48,19.6
2025-05-03 00:03:01.506000+00:00,7.48,19.6
2025-05-03 00:23:01.456000+00:00,7.48,19.6
2025-05-03 00:43:01.470000+00:00,7.48,19.6
2025-05-03 01:03:01.451000+00:00,7.48,19.6
2025-05-03 01:23:00.935000+00:00,7.48,19.5
2025-05-03 01:43:01.357000+00:00,7.48,19.5
2025-05-03 02:03:00.842000+00:00,7.48,19.5
2025-05-03 02:23:00.822000+00:00,7.48,19.5
2025-05-03 02:43:01.028000+00:00,7.48,19.5
2025-05-03 03:03:01.262000+00:00,7.48,19.4
2025-05-03 03:23:01.202000+00:00,7.49,19.4
2025-05-03 03:43:01.126000+00:00,7.49,19.4
2025-05-03 04:03:01.121000+00:00,7.49,19.4
2025-05-03 04:23:01.045000+00:00,7.49,19.3
2025-05-03 04:43:01.005000+00:00,7.49,19.3
2025-05-03 05:03:00.997000+00:00,7.49,19.3
2025-05-03 05:23:00.962000+00:00,7.49,19.3
2025-05-03 05:43:00.921000+00:00,7.49,19.3
2025-05-03 06:03:00.928000+00:00,7.49,19.3
2025-05-03 06:23:00.897000+00:00,7.49,19.2
2025-05-03 06:43:00.855000+00:00,7.49,19.2
2025-05-03 07:03:00.794000+00:00,7.49,19.3
2025-05-03 07:23:00.797000+00:00,7.49,19.3
2025-05-03 07:43:00.718000+00:00,7.49,19.3
2025-05-03 08:03:00.268000+00:00,7.49,19.3
2025-05-03 08:23:00.253000+00:00,7.49,19.3
2025-05-03 08:43:00.632000+00:00,7.49,19.3
2025-05-03 09:03:00.593000+00:00,7.49,19.3
2025-05-03 09:23:00.124000+00:00,7.49,19.3
2025-05-03 09:43:00.113000+00:00,7.49,19.4
2025-05-03 10:03:00.054000+00:00,7.48,19.4
2025-05-03 10:23:00.458000+00:00,7.48,19.5
2025-05-03 10:43:00.439000+00:00,7.48,19.5
2025-05-03 11:03:00.444000+00:00,7.48,19.6
2025-05-03 11:22:59.971000+00:00,7.48,19.6
2025-05-03 11:43:00.325000+00:00,7.48,19.7
2025-05-03 12:03:00.098000+00:00,7.48,19.7
2025-05-03 12:23:00.276000+00:00,7.48,19.8
2025-05-03 12:43:00.048000+00:00,7.48,19.8
2025-05-03 13:03:00.231000+00:00,7.48,19.8
2025-05-03 13:23:00.189000+00:00,7.48,19.9
2025-05-03 13:43:00.138000+00:00,7.47,19.9
2025-05-03 14:03:00.061000+00:00,7.47,19.9
2025-05-03 14:23:00.088000+00:00,7.47,19.9
2025-05-03 14:43:00.066000+00:00,7.47,19.9
2025-05-03 15:02:59.573000+00:00,7.47,20.0
2025-05-03 15:22:59.989000+00:00,7.47,20.0
2025-05-03 15:42:59.936000+00:00,7.47,20.0
2025-05-03 16:02:59.457000+00:00,7.47,20.0
2025-05-03 16:22:59.915000+00:00,7.47,20.0
2025-05-03 16:42:59.870000+00:00,7.47,20.0
2025-05-03 17:02:59.792000+00:00,7.47,20.0
2025-05-03 17:22:59.307000+00:00,7.47,19.9
2025-05-03 17:42:59.285000+00:00,7.47,19.9
2025-05-03 18:02:59.696000+00:00,7.47,19.9
2025-05-03 18:22:59.650000+00:00,7.47,19.9
2025-05-03 18:42:59.595000+00:00,7.47,19.9
2025-05-03 19:02:59.574000+00:00,7.48,19.9
2025-05-03 19:22:59.140000+00:00,7.48,19.8
2025-05-03 19:42:59.499000+00:00,7.48,19.8
2025-05-03 20:02:59.078000+00:00,7.48,19.8
2025-05-03 20:22:59.492000+00:00,7.48,19.8
2025-05-03 20:42:59.025000+00:00,7.48,19.7
2025-05-03 21:02:59.222000+00:00,7.48,19.7
2025-05-03 21:22:59.366000+00:00,7.48,19.7
2025-05-03 21:42:59.350000+00:00,7.48,19.7
2025-05-03 22:02:59.304000+00:00,7.48,19.6
2025-05-03 22:22:59.265000+00:00,7.48,19.6
2025-05-03 22:42:59.242000+00:00,7.48,19.6
2025-05-03 23:02:58.742000+00:00,7.48,19.5
2025-05-03 23:22:58.764000+00:00,7.48,19.5
2025-05-03 23:42:59.145000+00:00,7.48,19.5
2025-05-04 00:02:59.133000+00:00,7.48,19.5
2025-05-04 00:22:59.084000+00:00,7.48,19.4
2025-05-04 00:42:59.038000+00:00,7.49,19.4
2025-05-04 01:02:59.015000+00:00,7.49,19.4
2025-05-04 01:22:58.929000+00:00,7.49,19.3
2025-05-04 01:42:58.920000+00:00,7.49,19.3
2025-05-04 02:02:58.908000+00:00,7.49,19.3
2025-05-04 02:22:58.873000+00:00,7.49,19.3
2025-05-04 02:42:58.361000+00:00,7.49,19.2
2025-05-04 03:02:58.776000+00:00,7.49,19.2
2025-05-04 03:22:58.761000+00:00,7.49,19.2
2025-05-04 03:42:58.727000+00:00,7.49,19.1
2025-05-04 04:02:58.701000+00:00,7.49,19.1
2025-05-04 04:22:58.669000+00:00,7.49,19.1
2025-05-04 04:42:58.662000+00:00,7.49,19.1
2025-05-04 05:02:58.606000+00:00,7.49,19.0
2025-05-04 05:22:58.564000+00:00,7.49,19.0
2025-05-04 05:42:58.483000+00:00,7.49,19.0
2025-05-04 06:02:58.020000+00:00,7.49,19.0
2025-05-04 06:22:58.400000+00:00,7.49,19.0
2025-05-04 06:42:58.405000+00:00,7.49,19.0
2025-05-04 07:02:58.401000+00:00,7.49,19.0
2025-05-04 07:22:58.357000+00:00,7.49,19.0
2025-05-04 07:42:58.360000+00:00,7.49,19.0
2025-05-04 08:02:57.887000+00:00,7.49,19.1
2025-05-04 08:22:58.109000+00:00,7.49,19.1
2025-05-04 08:42:58.058000+00:00,7.49,19.1
2025-05-04 09:02:58.187000+00:00,7.49,19.2
2025-05-04 09:22:58.167000+00:00,7.49,19.2
2025-05-04 09:42:57.695000+00:00,7.49,19.3
2025-05-04 10:02:58.114000+00:00,7.49,19.3
2025-05-04 10:22:58.076000+00:00,7.49,19.4
2025-05-04 10:42:58.019000+00:00,7.48,19.4
2025-05-04 11:02:57.988000+00:00,7.48,19.5
2025-05-04 11:22:57.946000+00:00,7.48,19.5
2025-05-04 11:42:57.932000+00:00,7.48,19.6
2025-05-04 12:02:57.898000+00:00,7.48,19.6
2025-05-04 12:22:57.709000+00:00,7.48,19.6
2025-05-04 12:42:57.407000+00:00,7.48,19.7
2025-05-04 13:02:57.790000+00:00,7.48,19.7
2025-05-04 13:22:57.777000+00:00,7.48,19.7
2025-05-04 13:42:57.302000+00:00,7.48,19.7
2025-05-04 14:02:57.698000+00:00,7.48,19.8
2025-05-04 14:22:57.509000+00:00,7.48,19.8
2025-05-04 14:42:57.608000+00:00,7.48,19.8
2025-05-04 15:02:57.613000+00:00,7.48,19.8
2025-05-04 15:22:57.549000+00:00,7.48,19.8
2025-05-04 15:42:57.373000+00:00,7.48,19.8
2025-05-04 16:02:57.518000+00:00,7.48,19.8
2025-05-04 16:22:57.450000+00:00,7.48,19.8
2025-05-04 16:42:57.001000+00:00,7.48,19.8
2025-05-04 17:02:57.412000+00:00,7.48,19.8
2025-05-04 17:22:56.930000+00:00,7.48,19.8
2025-05-04 17:42:57.336000+00:00,7.48,19.8
2025-05-04 18:02:57.294000+00:00,7.48,19.8
2025-05-04 18:22:57.253000+00:00,7.48,19.8
2025-05-04 18:42:57.235000+00:00,7.48,19.8
2025-05-04 19:02:57.205000+00:00,7.48,19.8
2025-05-04 19:22:57.137000+00:00,7.48,19.8
2025-05-04 19:42:57.167000+00:00,7.48,19.8
2025-05-04 20:02:57.093000+00:00,7.48,19.8
2025-05-04 20:22:57.055000+00:00,7.48,19.8
2025-05-04 20:42:57.036000+00:00,7.48,19.8
2025-05-04 21:02:56.546000+00:00,7.48,19.7
2025-05-04 21:22:56.968000+00:00,7.48,19.7
2025-05-04 21:42:56.911000+00:00,7.48,19.7
2025-05-04 22:02:56.910000+00:00,7.48,19.7
2025-05-04 22:22:56.401000+00:00,7.48,19.7
2025-05-04 22:42:56.808000+00:00,7.48,19.6
2025-05-04 23:02:56.828000+00:00,7.48,19.6
2025-05-04 23:22:56.744000+00:00,7.48,19.6
2025-05-04 23:42:56.274000+00:00,7.48,19.5
2025-05-05 00:02:56.701000+00:00,7.48,19.5
2025-05-05 00:22:56.678000+00:00,7.48,19.5
2025-05-05 00:42:56.617000+00:00,7.48,19.5
2025-05-05 01:02:56.455000+00:00,7.48,19.4
2025-05-05 01:22:56.605000+00:00,7.49,19.4
2025-05-05 01:42:56.366000+00:00,7.49,19.4
2025-05-05 02:02:56.488000+00:00,7.49,19.3
2025-05-05 02:22:56+00:00,7.49,19.3
2025-05-05 02:42:55.965000+00:00,7.49,19.3
2025-05-05 03:02:56.375000+00:00,7.49,19.3
2025-05-05 03:22:56.388000+00:00,7.49,19.2
2025-05-05 03:42:56.293000+00:00,7.49,19.2
2025-05-05 04:02:56.302000+00:00,7.49,19.2
2025-05-05 04:22:55.800000+00:00,7.49,19.1
2025-05-05 04:42:55.770000+00:00,7.49,19.1
2025-05-05 05:02:56.182000+00:00,7.49,19.1
2025-05-05 05:22:56.165000+00:00,7.49,19.1
2025-05-05 05:42:56.107000+00:00,7.49,19.1
2025-05-05 06:02:56.081000+00:00,7.49,19.1
2025-05-05 06:22:55.656000+00:00,7.49,19.1
2025-05-05 06:42:55.578000+00:00,7.49,19.1
2025-05-05 07:02:55.992000+00:00,7.49,19.2
2025-05-05 07:22:55.547000+00:00,7.49,19.3
2025-05-05 07:42:55.909000+00:00,7.49,19.4
2025-05-05 08:02:55.904000+00:00,7.48,19.5
2025-05-05 08:22:55.437000+00:00,7.48,19.6
2025-05-05 08:42:55.850000+00:00,7.48,19.7
2025-05-05 09:02:55.775000+00:00,7.48,19.8
2025-05-05 09:22:55.773000+00:00,7.48,19.8
2025-05-05 09:42:55.732000+00:00,7.47,19.9
2025-05-05 10:02:55.674000+00:00,7.47,20.0
2025-05-05 10:22:55.632000+00:00,7.47,20.1
2025-05-05 10:42:55.206000+00:00,7.47,20.2
2025-05-05 11:02:55.416000+00:00,7.46,20.4
2025-05-05 11:22:55.581000+00:00,7.46,20.5
2025-05-05 11:42:55.517000+00:00,7.46,20.6
2025-05-05 12:02:55.489000+00:00,7.46,20.7
2025-05-05 12:22:55.472000+00:00,7.45,20.8
2025-05-05 12:42:55.421000+00:00,7.45,21.0
2025-05-05 13:02:54.963000+00:00,7.45,21.1
2025-05-05 13:22:55.377000+00:00,7.44,21.2
2025-05-05 13:42:55.336000+00:00,7.44,21.3
2025-05-05 14:02:55.294000+00:00,7.44,21.5
2025-05-05 14:22:54.821000+00:00,7.43,21.6
2025-05-05 14:42:55.209000+00:00,7.43,21.6
2025-05-05 15:02:54.737000+00:00,7.43,21.7
2025-05-05 15:22:55.174000+00:00,7.43,21.8
2025-05-05 15:42:55.085000+00:00,7.43,21.8
2025-05-05 16:02:55.056000+00:00,7.43,21.8
2025-05-05 16:22:55.025000+00:00,7.43,21.8
2025-05-05 16:42:55.027000+00:00,7.43,21.8
2025-05-05 17:02:54.969000+00:00,7.43,21.8
2025-05-05 17:22:54.979000+00:00,7.43,21.8
2025-05-05 17:42:54.928000+00:00,7.43,21.7
2025-05-05 18:02:54.712000+00:00,7.43,21.7
2025-05-05 18:22:54.850000+00:00,7.43,21.7
2025-05-05 18:42:54.370000+00:00,7.43,21.6
2025-05-05 19:02:54.754000+00:00,7.43,21.6
2025-05-05 19:22:54.709000+00:00,7.44,21.5
2025-05-05 19:42:54.696000+00:00,7.44,21.5
2025-05-05 20:02:54.662000+00:00,7.44,21.4
2025-05-05 20:22:54.624000+00:00,7.44,21.4
2025-05-05 20:42:54.620000+00:00,7.44,21.3
2025-05-05 21:02:54.588000+00:00,7.44,21.3
2025-05-05 21:22:54.518000+00:00,7.44,21.2
2025-05-05 21:42:54.513000+00:00,7.44,21.2
2025-05-05 22:02:54.262000+00:00,7.45,21.2
2025-05-05 22:22:54.446000+00:00,7.45,21.1
2025-05-05 22:42:54.397000+00:00,7.45,21.1
2025-05-05 23:02:54.337000+00:00,7.45,21.0
2025-05-05 23:22:54.305000+00:00,7.45,21.0
2025-05-05 23:42:54.309000+00:00,7.45,20.9
2025-05-06 00:02:54.259000+00:00,7.45,20.9
2025-05-06 00:22:54.247000+00:00,7.45,20.8
2025-05-06 00:42:54.185000+00:00,7.46,20.8
2025-05-06 01:02:54.173000+00:00,7.46,20.7
2025-05-06 01:22:54.084000+00:00,7.46,20.6
2025-05-06 01:42:53.628000+00:00,7.46,20.6
2025-05-06 02:02:54.034000+00:00,7.46,20.5
2025-05-06 02:22:53.581000+00:00,7.46,20.5
2025-05-06 02:42:53.535000+00:00,7.46,20.4
2025-05-06 03:02:53.945000+00:00,7.46,20.4
2025-05-06 03:22:53.922000+00:00,7.46,20.4
2025-05-06 03:42:53.440000+00:00,7.46,20.3
2025-05-06 04:02:53.871000+00:00,7.47,20.2
2025-05-06 04:22:53.839000+00:00,7.47,20.2
2025-05-06 04:42:53.810000+00:00,7.47,20.1
2025-05-06 05:02:53.756000+00:00,7.47,20.1
2025-05-06 05:22:53.700000+00:00,7.47,20.0
2025-05-06 05:42:53.661000+00:00,7.47,20.0
2025-05-06 06:02:53.645000+00:00,7.47,20.0
2025-05-06 06:22:53.649000+00:00,7.47,20.0
2025-05-06 06:42:53.124000+00:00,7.47,20.0
2025-05-06 07:02:53.562000+00:00,7.47,20.0
2025-05-06 07:22:53.494000+00:00,7.47,20.0
2025-05-06 07:42:53.486000+00:00,7.47,20.0
2025-05-06 08:02:53.457000+00:00,7.47,20.0
2025-05-06 08:22:53.407000+00:00,7.47,20.1
2025-05-06 08:42:53.377000+00:00,7.47,20.1
2025-05-06 09:02:53.344000+00:00,7.47,20.1
2025-05-06 09:22:53.126000+00:00,7.47,20.2
2025-05-06 09:42:53.123000+00:00,7.47,20.3
2025-05-06 10:02:53.267000+00:00,7.47,20.3
2025-05-06 10:22:53.238000+00:00,7.46,20.4
2025-05-06 10:42:52.765000+00:00,7.46,20.5
2025-05-06 11:02:53.138000+00:00,7.46,20.6
2025-05-06 11:22:53.110000+00:00,7.46,20.6
2025-05-06 11:42:53.089000+00:00,7.45,20.7
2025-05-06 12:02:53.035000+00:00,7.45,20.8
2025-05-06 12:22:52.979000+00:00,7.45,20.9
2025-05-06 12:42:52.987000+00:00,7.45,21.0
2025-05-06 13:02:52.947000+00:00,7.45,21.1
2025-05-06 13:22:52.444000+00:00,7.45,21.1
2025-05-06 13:42:52.869000+00:00,7.44,21.2
2025-05-06 14:02:52.412000+00:00,7.44,21.2
2025-05-06 14:22:52.801000+00:00,7.44,21.3
2025-05-06 14:42:52.802000+00:00,7.44,21.4
2025-05-06 15:02:52.722000+00:00,7.44,21.4
2025-05-06 15:22:52.692000+00:00,7.44,21.4
2025-05-06 15:42:52.489000+00:00,7.44,21.4
2025-05-06 16:02:52.660000+00:00,7.44,21.5
2025-05-06 16:22:52.602000+00:00,7.44,21.5
2025-05-06 16:42:52.130000+00:00,7.44,21.5
2025-05-06 17:02:52.528000+00:00,7.44,21.5
2025-05-06 17:22:52.296000+00:00,7.44,21.4
2025-05-06 17:42:52.455000+00:00,7.44,21.4
2025-05-06 18:02:52.444000+00:00,7.44,21.4
2025-05-06 18:22:51.965000+00:00,7.44,21.4
2025-05-06 18:42:52.369000+00:00,7.44,21.4
2025-05-06 19:02:51.927000+00:00,7.44,21.3
2025-05-06 19:22:52.321000+00:00,7.44,21.3
2025-05-06 19:42:52.246000+00:00,7.44,21.2
2025-05-06 20:02:51.815000+00:00,7.44,21.2
2025-05-06 20:22:52.189000+00:00,7.45,21.2
2025-05-06 20:42:52.147000+00:00,7.45,21.1
2025-05-06 21:02:51.694000+00:00,7.45,21.1
2025-05-06 21:22:52.095000+00:00,7.45,21.0
2025-05-06 21:42:52.017000+00:00,7.45,21.0
2025-05-06 22:02:51.562000+00:00,7.45,21.0
2025-05-06 22:22:51.990000+00:00,7.45,20.9
2025-05-06 22:42:51.521000+00:00,7.45,20.9
2025-05-06 23:02:51.906000+00:00,7.45,20.8
2025-05-06 23:22:51.867000+00:00,7.45,20.8
2025-05-06 23:42:51.830000+00:00,7.45,20.8
2025-05-07 00:02:51.623000+00:00,7.46,20.7
2025-05-07 00:22:51.354000+00:00,7.46,20.7
2025-05-07 00:42:51.718000+00:00,7.46,20.6
2025-05-07 01:02:51.245000+00:00,7.46,20.6
2025-05-07 01:22:51.676000+00:00,7.46,20.5
2025-05-07 01:42:51.438000+00:00,7.46,20.5
2025-05-07 02:02:51.136000+00:00,7.46,20.5
2025-05-07 02:22:51.554000+00:00,7.46,20.4
2025-05-07 02:42:51.514000+00:00,7.46,20.4
2025-05-07 03:02:51.514000+00:00,7.46,20.3
2025-05-07 03:22:51.457000+00:00,7.47,20.3
2025-05-07 03:42:50.973000+00:00,7.47,20.3
2025-05-07 04:02:50.957000+00:00,7.47,20.2
2025-05-07 04:22:51.396000+00:00,7.47,20.2
2025-05-07 04:42:50.895000+00:00,7.47,20.2
2025-05-07 05:02:51.325000+00:00,7.47,20.1
2025-05-07 05:22:51.250000+00:00,7.47,20.1
2025-05-07 05:42:51.244000+00:00,7.47,20.1
2025-05-07 06:02:51.207000+00:00,7.47,20.1
2025-05-07 06:22:51.151000+00:00,7.47,20.1
2025-05-07 06:42:51.125000+00:00,7.47,20.1
2025-05-07 07:02:51.114000+00:00,7.47,20.1
2025-05-07 07:22:51.086000+00:00,7.47,20.1
2025-05-07 07:42:51.042000+00:00,7.47,20.1
2025-05-07 08:02:51.015000+00:00,7.47,20.2
2025-05-07 08:22:50.962000+00:00,7.47,20.2
2025-05-07 08:42:50.944000+00:00,7.47,20.2
2025-05-07 09:02:50.710000+00:00,7.47,20.3
2025-05-07 09:22:50.865000+00:00,7.46,20.3
2025-05-07 09:42:50.818000+00:00,7.46,20.4
2025-05-07 10:02:50.803000+00:00,7.46,20.4
2025-05-07 10:22:50.350000+00:00,7.46,20.5
2025-05-07 10:42:50.683000+00:00,7.46,20.6
2025-05-07 11:02:50.255000+00:00,7.46,20.7
2025-05-07 11:22:50.468000+00:00,7.46,20.7
2025-05-07 11:42:50.626000+00:00,7.45,20.8
2025-05-07 12:02:50.612000+00:00,7.45,20.9
2025-05-07 12:22:50.569000+00:00,7.45,21.0
2025-05-07 12:42:50.544000+00:00,7.45,21.1
2025-05-07 13:02:50.474000+00:00,7.44,21.2
2025-05-07 13:22:50.430000+00:00,7.44,21.3
2025-05-07 13:42:50.433000+00:00,7.44,21.4
2025-05-07 14:02:50.404000+00:00,7.44,21.5
2025-05-07 14:22:50.339000+00:00,7.43,21.6
2025-05-07 14:42:50.280000+00:00,7.43,21.7
2025-05-07 15:02:50.265000+00:00,7.43,21.7
2025-05-07 15:22:49.793000+00:00,7.43,21.8
2025-05-07 15:42:50.216000+00:00,7.43,21.8
2025-05-07 16:02:50.177000+00:00,7.43,21.9
2025-05-07 16:22:50.085000+00:00,7.43,21.9
2025-05-07 16:42:50.094000+00:00,7.43,21.9
2025-05-07 17:02:49.605000+00:00,7.43,21.9
2025-05-07 17:22:50.023000+00:00,7.43,21.9
2025-05-07 17:42:49.824000+00:00,7.43,21.8
2025-05-07 18:02:49.941000+00:00,7.43,21.8
2025-05-07 18:22:49.918000+00:00,7.43,21.8
2025-05-07 18:42:49.886000+00:00,7.43,21.8
2025-05-07 19:02:49.879000+00:00,7.43,21.7
2025-05-07 19:22:49.827000+00:00,7.43,21.7
2025-05-07 19:42:49.805000+00:00,7.43,21.7
